,Attention,Mediation,Raw,Delta,Theta,Alpha_1,Alpha_2,Beta_1,Beta_2,Gamma_1,Gamma_2,isConfusedReality
144,0.47,0.23,0.48595848595848595,0.14816678711926573,0.09200724120906248,0.034566149349649224,0.013382685407080855,0.017252698368101893,0.06853486182717898,0.027928446315725435,0.005153121209985795,1.0
145,0.48,0.37,0.5045177045177045,0.06668709946357601,0.0024277001181932886,0.0009817855065100774,0.0014416207514718594,0.0016398585844396058,0.0014993615406167743,0.0012106433190283421,0.0009413143537457858,1.0
146,0.56,0.44,0.5206349206349207,0.45840551029648996,0.08625882501575079,0.0162129649703311,0.07025491906371353,0.06515792184683103,0.06407628206959298,0.07150349428772043,0.02198551310533597,1.0
147,0.5,0.5,0.4942612942612943,0.20716308272886308,0.04781558522301295,0.02463223190868592,0.024173206898145463,0.037985530659549065,0.016956095509390912,0.010317844568201348,0.006871075538807891,1.0
148,0.4,0.51,0.4835164835164835,0.0611389644608075,0.048535384011822655,0.03681951132630098,0.002579380103076867,0.008959752756901033,0.009515810150562154,0.0061865495904953344,0.00862537691517415,1.0
149,0.34,0.41,0.5123321123321123,0.24186478281324297,0.037536592542352594,0.004554900788567199,0.007703722351316881,0.005906675095408677,0.00748465236023331,0.008072476368881195,0.0032252441371841425,1.0
150,0.23,0.53,0.5094017094017094,0.232642023704567,0.11078152195053835,0.13463892556897938,0.13738173743818288,0.012905340544590386,0.03299081603070926,0.01333228559623423,0.02403207441501652,1.0
151,0.21,0.51,0.5267399267399268,0.042703284256782235,0.01737324975023148,0.00932294757557376,0.004578571772751007,0.005124675142235021,0.005387855718511432,0.023180676348095442,0.0041205683491393535,1.0
152,0.27,0.54,0.4815628815628816,0.30334858225398975,0.05368668305746588,0.05636689725851909,0.027864778726948574,0.019045210835616118,0.027698987520717262,0.01077513111500351,0.012459619542843156,1.0
153,0.37,0.69,0.5257631257631258,0.008357013935924262,0.0036930831159806966,0.0055812133700937185,0.0017071307125205647,0.0006040598440682728,0.0034284144510009014,0.0013627341882530082,0.0007254573979222841,1.0
154,0.44,0.7,0.5218559218559219,0.01581271449706941,0.004235342619236415,0.009355065465749554,0.006044776779875525,0.0019114513825478213,0.003751138803683312,0.0023391575686753647,0.0008211465639058982,1.0
155,0.35,0.64,0.5069597069597069,0.17049907737092967,0.2747204338076026,0.056160320828524776,0.032836698590142106,0.05875488749970734,0.021046976145747423,0.0410260050037896,0.010958263946325054,1.0
156,0.29,0.63,0.4888888888888889,0.293114021313173,0.21593398464318428,0.0947295272173571,0.21808299841382384,0.08493081407599916,0.05799070967145931,0.03669597795696335,0.024682612388409,1.0
157,0.29,0.63,0.5081807081807082,0.07259646613516169,3.4576939508641744e-05,1.678889713734705e-05,0.00030976162122348956,0.0006471400810095759,0.00031421561268701756,0.00010798451714951293,5.860034195895751e-05,1.0
158,0.29,0.63,0.4835164835164835,0.018687180185736646,0.014912635045390544,0.0020336464097673425,0.0019401894561077617,0.0009262250942380184,0.0009499400437713896,0.00086539704588835,0.0005533652544478773,1.0
159,0.29,0.63,0.516971916971917,0.1374592447685103,0.05328173390052813,0.22215214682547504,0.0912970751619365,0.02077122989393833,0.030580411543442893,0.007449410774624145,0.011861005923085196,1.0
160,0.14,0.56,0.4827838827838828,0.07513845742473604,0.07793974635820047,0.020180984311140602,0.04025426020566205,0.012018449579733559,0.010222035570179784,0.014684373423641511,0.011249040326678362,1.0
161,0.1,0.34,0.49743589743589745,0.04603458692326223,0.03354927296997624,0.0006372481391697379,0.0069701281626415685,0.0216628034932453,0.007770910684364036,0.0024588023857987687,0.004780749416778242,1.0
162,0.21,0.43,0.5367521367521367,0.0957271490068021,0.030490876176322443,0.005818447786164927,0.03264789150672969,0.011719697501814522,0.010089542333108662,0.01238475948096456,0.0077085411852846385,1.0
163,0.17,0.37,0.5382173382173382,0.010896482657978945,0.010985160176009921,0.003115435347052052,0.002996329078945945,0.0017897028868441385,0.0016221305034074464,0.0019548746391010417,0.0010941203087273712,1.0
164,0.26,0.4,0.5084249084249084,0.10039238537768512,0.028091768527338225,0.024976769276026257,0.010619415071722108,0.017710660017325748,0.010755655121319438,0.008023300321165218,0.0066285146296866364,1.0
165,0.35,0.54,0.5411477411477411,0.11165993771780794,0.024252065889017998,0.027043263528018845,0.013500689834213613,0.027322235489686496,0.020093997266263392,0.017367763326328705,0.00307317995868305,1.0
166,0.44,0.56,0.5020757020757021,0.2729496255879159,0.007281438001718873,0.00272856076084362,0.014042526828798193,0.0058270703097562685,0.008207895259841726,0.0087452249804183,0.005149412327583329,1.0
167,0.51,0.56,0.4905982905982906,0.2694871494104129,0.08725257955605205,0.03129231440786655,0.014967878211564237,0.01802907915993538,0.02489778876080534,0.03559940278985351,0.01846504192891556,1.0
168,0.6,0.61,0.5101343101343101,0.04893831439515768,0.00976399576432491,0.01352820133245447,0.0185896307543138,0.0033302896209407413,0.015473143681622397,0.010601240554523309,0.0028150417434714397,1.0
169,0.43,0.53,0.4783882783882784,0.1539858458736471,0.05668855985384594,0.018732029492982607,0.0015468413656652353,0.022342722015405866,0.005589634409830755,0.009031155814560673,0.005153121209985795,1.0
170,0.26,0.48,0.5181929181929182,0.042597588677707944,0.01106162840761557,0.0050833860723689065,0.0008289811006076245,0.0031579686731755285,0.0015941732148511548,0.003060575258364364,0.0017913902003909162,1.0
171,0.16,0.56,0.5313797313797314,0.16496860034079888,0.03874013601371109,0.03719616658381711,0.036610873517938146,0.010703565826133783,0.005096735257240482,0.011463088813463083,0.003848336380798374,1.0
172,0.07,0.5,0.5267399267399268,0.2851898799636246,0.09994032153229038,0.038664100155260804,0.06423374316926457,0.038719767741331276,0.03124956316736631,0.05374688530574067,0.0072263864729641015,1.0
173,0.1,0.4,0.5257631257631258,0.07360826796730248,0.021595626017152158,0.0007153530084608742,0.001620594132623209,0.0015462058954367726,0.0026431793028546214,0.001585800796449185,0.0006460873145095188,1.0
174,0.29,0.37,0.5057387057387057,0.022099205012846176,0.002480895409745045,0.0010584304717023139,0.0006057560592814907,0.0016941771440612489,0.0032631017882332634,0.004010129251890363,0.0007655133278689132,1.0
175,0.44,0.14,0.4832722832722833,0.3182842000244689,0.11781360702310836,0.0082448083985363,0.012133805219925834,0.031013087963288145,0.048784252996443955,0.034505869440128165,0.013145762787299304,1.0
176,0.44,0.13,0.4913308913308913,0.3077638321836732,0.14075208168137018,0.06995349475492955,0.041323183641439616,0.035824026597363674,0.04739975944576499,0.03500067173467241,0.014178315648145744,1.0
177,0.67,0.24,0.5137973137973137,0.025461535259818147,0.01924206683655913,0.002341686174635188,0.01670451003086799,0.034154199152443165,0.03259941399092117,0.040192547040438426,0.013000374597122649,1.0
178,0.64,0.3,0.4998778998778999,0.06439282430443354,0.009540243069235335,0.01075365359249551,0.0051135251757528435,0.0034183231486034043,0.010285243353002705,0.012508460054600622,0.0017090530110561784,1.0
179,0.66,0.51,0.48034188034188036,0.11548364556412809,0.007256502708803987,0.004943235278874531,0.00934791736936664,0.00368429678537145,0.0061104908509773195,0.005188833488381525,0.004727341510182737,1.0
180,0.57,0.43,0.4683760683760684,0.012340652562991664,0.011837614723126819,0.0010080637802902727,0.0024122071646387935,0.0006696167263702559,0.001466542114920258,0.001765268022134291,0.001410858865897939,1.0
181,0.54,0.47,0.518925518925519,0.2505197119732406,0.041504628821541434,0.011677042935049597,0.021179827929877836,0.026698508580927628,0.04212494841576378,0.028379142258194528,0.010734989225696621,1.0
182,0.44,0.4,0.49304029304029307,0.06509611612891833,0.09660032216398447,0.03826700624036007,0.016639607595944975,0.035830582285593875,0.02617713859582695,0.012080577742515228,0.014032185681488597,1.0
183,0.43,0.35,0.5343101343101343,0.023691449631263694,0.018972100731933964,0.0019431323556355583,0.016320995642686527,0.0023478729133010233,0.009247177073564743,0.0033992309271712873,0.005298509400162449,1.0
184,0.48,0.5,0.513064713064713,0.06264090116202073,0.08233467485209216,0.10133267345668064,0.021371585123968567,0.02210016155088853,0.0288361198443873,0.01927092706989336,0.03153662706816555,1.0
185,0.41,0.53,0.5186813186813187,0.5565182514066467,0.07352420468883247,0.04909292508575112,0.033587993442887334,0.05842148392685725,0.04004638478831774,0.021628842512439767,0.0062732036955304256,1.0
186,0.57,0.54,0.5228327228327229,0.03501727328109096,0.00974205270655981,0.007363756274850305,0.012142655551960792,0.020592353257942918,0.024754355715168715,0.03355885029442258,0.012509318567036194,1.0
187,0.53,0.64,0.5374847374847375,0.1854889303430818,0.05272684051552887,0.0628379221768922,0.060428100394233124,0.031855025637423616,0.020440424537504397,0.028264060167147866,0.017733650319149332,1.0
188,0.66,0.57,0.515018315018315,0.08011270831677898,0.029594867984247545,0.015274976586788013,0.012327529154468778,0.009294092856641145,0.03295009563215988,0.0143026253418876,0.01721959921816759,1.0
189,0.74,0.57,0.5106227106227106,0.2718916607701651,0.005388683034192936,0.006050572537889986,0.0029048756479180577,0.003926857249888787,0.008046836967071784,0.005774890304460572,0.0027467983072660715,1.0
190,0.5,0.53,0.5145299145299145,0.060622594889530465,0.1512136007061675,0.02327306119261026,0.03781550204491838,0.007656107325981597,0.024347151729674898,0.032412592110032674,0.011302448233273867,1.0
191,0.56,0.48,0.5054945054945055,0.5829746872962238,0.046517952579722285,0.023854832976021804,0.052013401369441374,0.012689002832993842,0.033436309346182344,0.009669430495740188,0.010875926756990317,1.0
192,0.47,0.44,0.4869352869352869,0.16016437049958188,0.037908627112642694,0.011747118331796784,0.0064400916107702644,0.01566809487017396,0.01125220087676488,0.003407849409760685,0.0031710944541081436,1.0
193,0.48,0.44,0.528937728937729,0.140445712455051,0.02219307563539282,0.015774263788611725,0.023768058364989658,0.01665519421226382,0.0404718217880874,0.019758124820976372,0.018697959743790404,1.0
194,0.51,0.47,0.5301587301587302,0.06735381405902556,0.061213816812039426,0.01876487733520785,0.009243680125399372,0.015346866146894242,0.013096166387195076,0.03258242691400022,0.0052391672817229985,1.0
195,0.5,0.37,0.48937728937728936,0.3980419830912299,0.07046580789517867,0.023627817888642894,0.005295448667582512,0.016506286436749316,0.028527374135983035,0.03381791174166859,0.038765980647051626,1.0
196,0.56,0.29,0.5118437118437118,0.08530364775876183,0.03702458786116694,0.003253396284398078,0.006239484084644575,0.01334644470979373,0.023025258194676324,0.005490480379010446,0.007991158024352522,1.0
197,0.47,0.37,0.5108669108669108,0.6460413978555654,0.03593208956092274,0.04393143414409108,0.04838476523510907,0.025628994872515277,0.028946733464327412,0.026115523154567416,0.006306583637152616,1.0
198,0.54,0.41,0.503052503052503,0.15653565712253245,0.03651989753256965,0.027209692595293416,0.01726306431929638,0.01778089953407787,0.025645342346114878,0.013731270643166937,0.011770509192465034,1.0
199,0.5,0.56,0.494993894993895,0.4083580229629321,0.025755165345927318,0.04996667768894261,0.020438366779393674,0.02612722717801035,0.009987437453163944,0.012245849820406033,0.01413455083579665,1.0
200,0.5,0.69,0.5135531135531135,0.1805328419371805,0.051349414934910576,0.054155142548685975,0.019089182829175808,0.027300695371215846,0.05184922269621307,0.01832644277200818,0.03598654417464386,1.0
201,0.51,0.6,0.5181929181929182,0.08503903042594814,0.039586606090528415,0.02381687546945041,0.006547278965415852,0.022982369881295216,0.022564570700640038,0.016205282115888172,0.030934304566005124,1.0
202,0.43,0.54,0.5020757020757021,0.1719518240055093,0.03640120553829479,0.0130778209179439,0.006424357687152563,0.01279108426400693,0.008421829294011609,0.007433187748573515,0.0036933050963753092,1.0
203,0.47,0.5,0.4525030525030525,0.14947272032420036,0.012989957726366744,0.009117101097628897,0.005409519613810845,0.0016623352298002856,0.004964242020169361,0.0075639858961067275,0.006426009650512011,1.0
204,0.44,0.51,0.5079365079365079,0.25933583319774534,0.06804475718842935,0.03758888078642114,0.0861609324709832,0.02363231954297488,0.05401287372361303,0.021151784152638395,0.025752995849760593,1.0
205,0.27,0.54,0.495970695970696,0.09515049007180489,0.0834388096223633,0.03638445990482885,0.027087916248324583,0.015523869729109597,0.009291544074969292,0.004356389464158519,0.007678870126064913,1.0
206,0.26,0.53,0.4673992673992674,0.3812527827072951,0.15434181631998298,0.03611510759858185,0.03440714084123389,0.04455245721242771,0.028348082828937252,0.06543506860565626,0.062308482584942676,1.0
207,0.23,0.64,0.516971916971917,0.09110151694597796,0.019146980252910364,0.06671396755947102,0.022062894392921306,0.0042480859731685045,0.011034012472597299,0.01148995820035944,0.012646547215927425,1.0
208,0.3,0.63,0.5108669108669108,0.09777320352200877,0.006672684384023459,0.010470432197308959,0.00523742982424224,0.0037657746248039147,0.013871069493918378,0.025898540181140225,0.003182962877796034,1.0
209,0.47,0.74,0.4683760683760684,0.5770572484085752,0.036376270245379906,0.07221342630002635,0.07099047999284107,0.03787502048652572,0.03777090460669261,0.044069343296975164,0.017595679893777607,1.0
210,0.66,0.81,0.5010989010989011,0.18242577660394302,0.023947522844884193,0.03849913099208513,0.017010338171187057,0.007053920535693381,0.06361984894555439,0.051757536736282035,0.01647633918471347,1.0
211,0.6,0.61,0.5291819291819292,0.45481059932420415,0.05616392129091674,0.012071946993801977,0.009656695620364024,0.01505186017653532,0.006013248108172827,0.008657012276267995,0.0019441961553725016,1.0
212,0.51,0.63,0.5321123321123321,0.4246000784518499,0.06352548470053544,0.060491126337910865,0.05247460200548524,0.016560604996370958,0.04214865133432237,0.04755222420222002,0.026710629286077228,1.0
213,0.47,0.57,0.4525030525030525,0.2572572375615349,0.021412434731870794,0.016448739482303406,0.017340750567158777,0.008413757580014516,0.008509955529678181,0.010066894633980649,0.003139198065446939,1.0
214,0.3,0.48,0.49304029304029307,0.08542548776996202,0.11311679524966047,0.021429932267749332,0.022308736949447888,0.03018707124628316,0.032225029431123875,0.049197340437666826,0.016146990427374518,1.0
215,0.3,0.44,0.512087912087912,0.07543233654077794,0.07117430268453363,0.012384366470966522,0.007009462971685821,0.0037311231298728666,0.006896333766266128,0.008284389646667563,0.005030728090704428,1.0
216,0.29,0.34,0.46422466422466424,0.06692674337794494,0.020479189835709666,0.0034096060229803506,0.005873670360533026,0.008356629439722789,0.008446139979712733,0.008309738124871673,0.0030820812764489674,1.0
217,0.26,0.24,0.4818070818070818,0.8133779323270811,0.21033950232480048,0.05963124282365891,0.04263106604216101,0.04202851724380136,0.04021169745108538,0.04121358374250002,0.01958215730853822,1.0
218,0.37,0.41,0.4913308913308913,0.20533346450684437,0.012122209532928717,0.03851227012897523,0.06823605998951728,0.031026199339748543,0.036309832396055106,0.01720299821800198,0.024098092521780412,1.0
219,0.54,0.47,0.5443223443223443,0.12633472200675291,0.041352689770046726,0.008604674758915087,0.020527853469969347,0.028303715670436186,0.03558962833215933,0.026989538683045163,0.017209214347440684,1.0
220,0.47,0.47,0.5028083028083028,0.15362940708311734,0.06926259689439239,0.019269274201377713,0.00430814496057177,0.013921472220271125,0.012098212739163968,0.00443192792920677,0.003928448240691633,1.0
221,0.43,0.43,0.5094017094017094,0.13585766665026996,0.17303397683012584,0.0355172768700824,0.023649070567630794,0.017521481585540025,0.02632847261431644,0.02362326077753922,0.017623125623555853,1.0
222,0.3,0.37,0.46324786324786327,0.02486318224415174,0.01749825868537811,0.014914380274359778,0.0068501569950565975,0.008089719276064713,0.0051641974100610985,0.004178950116729742,0.003223018807742663,1.0
